Sample in Buffer,Sample in Window,TRIGGER,UART_Transfer_i/clock_out_top_0/U0/fifo_count_slv[3:0],UART_Transfer_i/clock_out_top_0/U0/glitching_done,UART_Transfer_i/clock_out_top_0/U0/tdc_code[7:0],UART_Transfer_i/clock_out_top_0/U0/gpio_latched[15:0],UART_Transfer_i/clock_out_top_0/U0/display_ptr_slv[2:0],UART_Transfer_i/clock_out_top_0/U0/tdc_code_latched[7:0],UART_Transfer_i/clock_out_top_0/U0/glitch_fifo_debug[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
6488,6488,0,7,0,01,0000,5,01,0080
6489,6489,0,7,0,01,0000,5,01,0080
6490,6490,0,7,0,01,0000,5,01,0080
6491,6491,0,7,0,01,0000,5,01,0080
6492,6492,0,7,0,01,0000,5,01,0080
6493,6493,0,7,0,01,0000,5,01,0080
6494,6494,0,7,0,01,0000,5,01,0080
6495,6495,0,7,0,01,0000,5,01,0080
6496,6496,0,7,0,01,0000,5,01,0080
6497,6497,0,7,0,01,0000,5,01,0080
6498,6498,0,7,0,01,0000,5,01,0080
6499,6499,0,7,0,01,0000,5,01,0080
6500,6500,0,7,0,01,0000,5,01,0080
6501,6501,0,7,0,01,0000,5,01,0080
6502,6502,0,7,0,01,0000,5,01,0080
6503,6503,0,7,0,01,0000,5,01,0080
6504,6504,0,7,0,01,0000,5,01,0080
6505,6505,0,7,0,01,0000,5,01,0080
6506,6506,0,7,0,01,0000,5,01,0080
6507,6507,0,7,0,01,0000,5,01,0080
6508,6508,0,7,0,01,0000,5,01,0080
6509,6509,0,7,0,01,0000,5,01,0080
6510,6510,0,7,0,01,0000,5,01,0080
6511,6511,0,7,0,01,0000,5,01,0080
6512,6512,0,7,0,01,0000,5,01,0080
6513,6513,0,7,0,01,0000,5,01,0080
6514,6514,0,7,0,01,0000,5,01,0080
6515,6515,0,7,0,01,0000,5,01,0080
6516,6516,0,7,0,01,0000,5,01,0080
6517,6517,0,7,0,01,0000,5,01,0080
6518,6518,0,7,0,01,0000,5,01,0080
6519,6519,0,7,0,01,0000,5,01,0080
6520,6520,0,7,0,01,0000,5,01,0080
6521,6521,0,7,0,01,0000,5,01,0080
6522,6522,0,7,0,01,0000,5,01,0080
6523,6523,0,7,0,01,0000,5,01,0080
6524,6524,0,7,0,01,0000,5,01,0080
6525,6525,0,7,0,01,0000,5,01,0080
6526,6526,0,7,0,01,0000,5,01,0080
6527,6527,0,7,0,01,0000,5,01,0080
6528,6528,0,7,0,01,0000,5,01,0080
6529,6529,0,7,0,01,0000,5,01,0080
6530,6530,0,7,0,01,0000,5,01,0080
6531,6531,0,7,0,01,0000,5,01,0080
6532,6532,0,7,0,01,0000,5,01,0080
6533,6533,0,7,0,01,0000,5,01,0080
6534,6534,0,7,0,01,0000,5,01,0080
6535,6535,0,7,0,01,0000,5,01,0080
6536,6536,0,7,0,01,0000,5,01,0080
6537,6537,0,7,0,01,0000,5,01,0080
6538,6538,0,7,0,01,0000,5,01,0080
6539,6539,0,7,0,01,0000,5,01,0080
6540,6540,0,7,0,01,0000,5,01,0080
6541,6541,0,7,0,01,0000,5,01,0080
6542,6542,0,7,0,01,0000,5,01,0080
6543,6543,0,7,0,01,0000,5,01,0080
6544,6544,0,7,0,01,0000,5,01,0080
6545,6545,0,7,0,01,0000,5,01,0080
6546,6546,0,7,0,01,0000,5,01,0080
6547,6547,0,7,0,01,0000,5,01,0080
6548,6548,0,7,0,01,0000,5,01,0080
6549,6549,0,7,0,01,0000,5,01,0080
6550,6550,0,7,0,01,0000,5,01,0080
6551,6551,0,7,0,01,0000,5,01,0080
6552,6552,0,7,0,01,0000,5,01,0080
6553,6553,0,7,0,01,0000,5,01,0080
6554,6554,0,7,0,01,0000,5,01,0080
6555,6555,0,7,0,01,0000,5,01,0080
6556,6556,0,7,0,01,0000,5,01,0080
6557,6557,0,7,0,01,0000,5,01,0080
6558,6558,0,7,0,01,0000,5,01,0080
6559,6559,0,7,0,01,0000,5,01,0080
6560,6560,0,7,0,01,0000,5,01,0080
6561,6561,0,7,0,01,0000,5,01,0080
6562,6562,0,7,0,01,0000,5,01,0080
6563,6563,0,7,0,01,0000,5,01,0080
6564,6564,0,7,0,01,0000,5,01,0080
6565,6565,0,7,0,01,0000,5,01,0080
6566,6566,0,7,0,01,0000,5,01,0080
6567,6567,0,7,0,01,0000,5,01,0080
6568,6568,0,7,0,01,0000,5,01,0080
6569,6569,0,7,0,01,0000,5,01,0080
6570,6570,0,7,0,01,0000,5,01,0080
6571,6571,0,7,0,01,0000,5,01,0080
6572,6572,0,7,0,01,0000,5,01,0080
6573,6573,0,7,0,01,0000,5,01,0080
6574,6574,0,7,0,01,0000,5,01,0080
6575,6575,0,7,0,01,0000,5,01,0080
6576,6576,0,7,0,01,0000,5,01,0080
6577,6577,0,7,0,01,0000,5,01,0080
6578,6578,0,7,0,01,0000,5,01,0080
6579,6579,0,7,0,01,0000,5,01,0080
6580,6580,0,7,0,01,0000,5,01,0080
6581,6581,0,7,0,01,0000,5,01,0080
6582,6582,0,7,0,01,0000,5,01,0080
6583,6583,0,7,0,01,0000,5,01,0080
6584,6584,0,7,0,01,0000,5,01,0080
6585,6585,0,7,0,01,0000,5,01,0080
6586,6586,0,7,0,01,0000,5,01,0080
6587,6587,0,7,0,01,0000,5,01,0080
6588,6588,0,7,0,01,0000,5,01,0080
6589,6589,0,7,0,01,0000,5,01,0080
6590,6590,0,7,0,01,0000,5,01,0080
6591,6591,0,7,0,01,0000,5,01,0080
6592,6592,0,7,0,01,0000,5,01,0080
6593,6593,0,7,0,01,0000,5,01,0080
6594,6594,0,7,0,01,0000,5,01,0080
6595,6595,0,7,0,01,0000,5,01,0080
6596,6596,0,7,0,01,0000,5,01,0080
6597,6597,0,7,0,01,0000,5,01,0080
6598,6598,0,7,0,01,0000,5,01,0080
6599,6599,0,7,0,01,0000,5,01,0080
6600,6600,0,7,0,01,0000,5,01,0080
6601,6601,0,7,0,01,0000,5,01,0080
6602,6602,0,7,0,01,0000,5,01,0080
6603,6603,0,7,0,01,0000,5,01,0080
6604,6604,0,7,0,01,0000,5,01,0080
6605,6605,0,7,0,01,0000,5,01,0080
6606,6606,0,7,0,01,0000,5,01,0080
6607,6607,0,7,0,01,0000,5,01,0080
6608,6608,0,7,0,01,0000,5,01,0080
6609,6609,0,7,0,01,0000,5,01,0080
6610,6610,0,7,0,01,0000,5,01,0080
6611,6611,0,7,0,01,0000,5,01,0080
6612,6612,0,7,0,01,0000,5,01,0080
6613,6613,0,7,0,01,0000,5,01,0080
6614,6614,0,7,0,01,0000,5,01,0080
6615,6615,0,7,0,01,0000,5,01,0080
6616,6616,0,7,0,01,0000,5,01,0080
6617,6617,0,7,0,01,0000,5,01,0080
6618,6618,0,7,0,01,0000,5,01,0080
6619,6619,0,7,0,01,0000,5,01,0080
6620,6620,0,7,0,01,0000,5,01,0080
6621,6621,0,7,0,01,0000,5,01,0080
6622,6622,0,7,0,01,0000,5,01,0080
6623,6623,0,7,0,01,0000,5,01,0080
6624,6624,0,7,0,01,0000,5,01,0080
6625,6625,0,7,0,01,0000,5,01,0080
6626,6626,0,7,0,01,0000,5,01,0080
6627,6627,0,7,0,01,0000,5,01,0080
6628,6628,0,7,0,01,0000,5,01,0080
6629,6629,0,7,0,01,0000,5,01,0080
6630,6630,0,7,0,01,0000,5,01,0080
6631,6631,0,7,0,01,0000,5,01,0080
6632,6632,0,7,0,01,0000,5,01,0080
6633,6633,0,7,0,01,0000,5,01,0080
6634,6634,0,7,0,01,0000,5,01,0080
6635,6635,0,7,0,01,0000,5,01,0080
6636,6636,0,7,0,01,0000,5,01,0080
6637,6637,0,7,0,01,0000,5,01,0080
6638,6638,0,7,0,01,0000,5,01,0080
6639,6639,0,7,0,01,0000,5,01,0080
6640,6640,0,7,0,01,0000,5,01,0080
6641,6641,0,7,0,01,0000,5,01,0080
6642,6642,0,7,0,01,0000,5,01,0080
6643,6643,0,7,0,01,0000,5,01,0080
6644,6644,0,7,0,01,0000,5,01,0080
6645,6645,0,7,0,01,0000,5,01,0080
6646,6646,0,7,0,01,0000,5,01,0080
6647,6647,0,7,0,01,0000,5,01,0080
6648,6648,0,7,0,01,0000,5,01,0080
6649,6649,0,7,0,01,0000,5,01,0080
6650,6650,0,7,0,01,0000,5,01,0080
6651,6651,0,7,0,01,0000,5,01,0080
6652,6652,0,7,0,01,0000,5,01,0080
6653,6653,0,7,0,01,0000,5,01,0080
6654,6654,0,7,0,01,0000,5,01,0080
6655,6655,0,7,0,01,0000,5,01,0080
6656,6656,0,7,0,01,0000,5,01,0080
6657,6657,0,7,0,01,0000,5,01,0080
6658,6658,0,7,0,01,0000,5,01,0080
6659,6659,0,7,0,01,0000,5,01,0080
6660,6660,0,7,0,01,0000,5,01,0080
6661,6661,0,7,0,01,0000,5,01,0080
6662,6662,0,7,0,01,0000,5,01,0080
6663,6663,0,7,0,01,0000,5,01,0080
6664,6664,0,7,0,01,0000,5,01,0080
6665,6665,0,7,0,01,0000,5,01,0080
6666,6666,0,7,0,01,0000,5,01,0080
6667,6667,0,7,0,01,0000,5,01,0080
6668,6668,0,7,0,01,0000,5,01,0080
6669,6669,0,7,0,01,0000,5,01,0080
6670,6670,0,7,0,01,0000,5,01,0080
6671,6671,0,7,0,01,0000,5,01,0080
6672,6672,0,7,0,01,0000,5,01,0080
6673,6673,0,7,0,01,0000,5,01,0080
6674,6674,0,7,0,01,0000,5,01,0080
6675,6675,0,7,0,01,0000,5,01,0080
6676,6676,0,7,0,01,0000,5,01,0080
6677,6677,0,7,0,01,0000,5,01,0080
6678,6678,0,7,0,01,0000,5,01,0080
6679,6679,0,7,0,01,0000,5,01,0080
6680,6680,0,7,0,01,0000,5,01,0080
6681,6681,0,7,0,01,0000,5,01,0080
6682,6682,0,7,0,01,0000,5,01,0080
6683,6683,0,7,0,01,0000,5,01,0080
6684,6684,0,7,0,01,0000,5,01,0080
6685,6685,0,7,0,01,0000,5,01,0080
6686,6686,0,7,0,01,0000,5,01,0080
6687,6687,0,7,0,01,0000,5,01,0080
6688,6688,0,7,0,01,0000,5,01,0080
6689,6689,0,7,0,01,0000,5,01,0080
6690,6690,0,7,0,01,0000,5,01,0080
6691,6691,0,7,0,01,0000,5,01,0080
6692,6692,0,7,0,01,0000,5,01,0080
6693,6693,0,7,0,01,0000,5,01,0080
6694,6694,0,7,0,01,0000,5,01,0080
6695,6695,0,7,0,01,0000,5,01,0080
6696,6696,0,7,0,01,0000,5,01,0080
6697,6697,0,7,0,01,0000,5,01,0080
6698,6698,0,7,0,01,0000,5,01,0080
6699,6699,0,7,0,01,0000,5,01,0080
6700,6700,0,7,0,01,0000,5,01,0080
6701,6701,0,7,0,01,0000,5,01,0080
6702,6702,0,7,0,01,0000,5,01,0080
6703,6703,0,7,0,01,0000,5,01,0080
6704,6704,0,7,0,01,0000,5,01,0080
6705,6705,0,7,0,01,0000,5,01,0080
6706,6706,0,7,0,01,0000,5,01,0080
6707,6707,0,7,0,01,0000,5,01,0080
6708,6708,0,7,0,01,0000,5,01,0080
6709,6709,0,7,0,01,0000,5,01,0080
6710,6710,0,7,0,01,0000,5,01,0080
6711,6711,0,7,0,01,0000,5,01,0080
6712,6712,0,7,0,01,0000,5,01,0080
6713,6713,0,7,0,01,0000,5,01,0080
6714,6714,0,7,0,01,0000,5,01,0080
6715,6715,0,7,0,01,0000,5,01,0080
6716,6716,0,7,0,01,0000,5,01,0080
6717,6717,0,7,0,01,0000,5,01,0080
6718,6718,0,7,0,01,0000,5,01,0080
6719,6719,0,7,0,01,0000,5,01,0080
6720,6720,0,7,0,01,0000,5,01,0080
6721,6721,0,7,0,01,0000,5,01,0080
6722,6722,0,7,0,01,0000,5,01,0080
6723,6723,0,7,0,01,0000,5,01,0080
6724,6724,0,7,0,01,0000,5,01,0080
6725,6725,0,7,0,01,0000,5,01,0080
6726,6726,0,7,0,01,0000,5,01,0080
6727,6727,0,7,0,01,0000,5,01,0080
6728,6728,0,7,0,01,0000,5,01,0080
6729,6729,0,7,0,01,0000,5,01,0080
6730,6730,0,7,0,01,0000,5,01,0080
6731,6731,0,7,0,01,0000,5,01,0080
6732,6732,0,7,0,01,0000,5,01,0080
6733,6733,0,7,0,01,0000,5,01,0080
6734,6734,0,7,0,01,0000,5,01,0080
6735,6735,0,7,0,01,0000,5,01,0080
6736,6736,0,7,0,01,0000,5,01,0080
6737,6737,0,7,0,01,0000,5,01,0080
6738,6738,0,7,0,01,0000,5,01,0080
6739,6739,0,7,0,01,0000,5,01,0080
6740,6740,0,7,0,01,0000,5,01,0080
6741,6741,0,7,0,01,0000,5,01,0080
6742,6742,0,7,0,01,0000,5,01,0080
6743,6743,0,7,0,01,0000,5,01,0080
6744,6744,0,7,0,01,0000,5,01,0080
6745,6745,0,7,0,01,0000,5,01,0080
6746,6746,0,7,0,01,0000,5,01,0080
6747,6747,0,7,0,01,0000,5,01,0080
6748,6748,0,7,0,01,0000,5,01,0080
6749,6749,0,7,0,01,0000,5,01,0080
6750,6750,0,7,0,01,0000,5,01,0080
6751,6751,0,7,0,01,0000,5,01,0080
6752,6752,0,7,0,01,0000,5,01,0080
6753,6753,0,7,0,01,0000,5,01,0080
6754,6754,0,7,0,01,0000,5,01,0080
6755,6755,0,7,0,01,0000,5,01,0080
6756,6756,0,7,0,01,0000,5,01,0080
6757,6757,0,7,0,01,0000,5,01,0080
6758,6758,0,7,0,01,0000,5,01,0080
6759,6759,0,7,0,01,0000,5,01,0080
6760,6760,0,7,0,01,0000,5,01,0080
6761,6761,0,7,0,01,0000,5,01,0080
6762,6762,0,7,0,01,0000,5,01,0080
6763,6763,0,7,0,01,0000,5,01,0080
6764,6764,0,7,0,01,0000,5,01,0080
6765,6765,0,7,0,01,0000,5,01,0080
6766,6766,0,7,0,01,0000,5,01,0080
6767,6767,0,7,0,01,0000,5,01,0080
6768,6768,0,7,0,01,0000,5,01,0080
6769,6769,0,7,0,01,0000,5,01,0080
6770,6770,0,7,0,01,0000,5,01,0080
6771,6771,0,7,0,01,0000,5,01,0080
6772,6772,0,7,0,01,0000,5,01,0080
6773,6773,0,7,0,01,0000,5,01,0080
6774,6774,0,7,0,01,0000,5,01,0080
6775,6775,0,7,0,01,0000,5,01,0080
6776,6776,0,7,0,01,0000,5,01,0080
6777,6777,0,7,0,01,0000,5,01,0080
6778,6778,0,7,0,01,0000,5,01,0080
6779,6779,0,7,0,01,0000,5,01,0080
6780,6780,0,7,0,01,0000,5,01,0080
6781,6781,0,7,0,01,0000,5,01,0080
6782,6782,0,7,0,01,0000,5,01,0080
6783,6783,0,7,0,01,0000,5,01,0080
6784,6784,0,7,0,01,0000,5,01,0080
6785,6785,0,7,0,01,0000,5,01,0080
6786,6786,0,7,0,01,0000,5,01,0080
6787,6787,0,7,0,01,0000,5,01,0080
6788,6788,0,7,0,01,0000,5,01,0080
6789,6789,0,7,0,01,0000,5,01,0080
6790,6790,0,7,0,01,0000,5,01,0080
6791,6791,0,7,0,01,0000,5,01,0080
6792,6792,0,7,0,01,0000,5,01,0080
6793,6793,0,7,0,01,0000,5,01,0080
6794,6794,0,7,0,01,0000,5,01,0080
6795,6795,0,7,0,01,0000,5,01,0080
6796,6796,0,7,0,01,0000,5,01,0080
6797,6797,0,7,0,01,0000,5,01,0080
6798,6798,0,7,0,01,0000,5,01,0080
6799,6799,0,7,0,01,0000,5,01,0080
6800,6800,0,7,0,01,0000,5,01,0080
6801,6801,0,7,0,01,0000,5,01,0080
6802,6802,0,7,0,01,0000,5,01,0080
6803,6803,0,7,0,01,0000,5,01,0080
6804,6804,0,7,0,01,0000,5,01,0080
6805,6805,0,7,0,01,0000,5,01,0080
6806,6806,0,7,0,01,0000,5,01,0080
6807,6807,0,7,0,01,0000,5,01,0080
6808,6808,0,7,0,01,0000,5,01,0080
6809,6809,0,7,0,01,0000,5,01,0080
6810,6810,0,7,0,01,0000,5,01,0080
6811,6811,0,7,0,01,0000,5,01,0080
6812,6812,0,7,0,01,0000,5,01,0080
6813,6813,0,7,0,01,0000,5,01,0080
6814,6814,0,7,0,01,0000,5,01,0080
6815,6815,0,7,0,01,0000,5,01,0080
6816,6816,0,7,0,01,0000,5,01,0080
6817,6817,0,7,0,01,0000,5,01,0080
6818,6818,0,7,0,01,0000,5,01,0080
6819,6819,0,7,0,01,0000,5,01,0080
6820,6820,0,7,0,01,0000,5,01,0080
6821,6821,0,7,0,01,0000,5,01,0080
6822,6822,0,7,0,01,0000,5,01,0080
6823,6823,0,7,0,01,0000,5,01,0080
6824,6824,0,7,0,01,0000,5,01,0080
6825,6825,0,7,0,01,0000,5,01,0080
6826,6826,0,7,0,01,0000,5,01,0080
6827,6827,0,7,0,01,0000,5,01,0080
6828,6828,0,7,0,01,0000,5,01,0080
6829,6829,0,7,0,01,0000,5,01,0080
6830,6830,0,7,0,01,0000,5,01,0080
6831,6831,0,7,0,01,0000,5,01,0080
6832,6832,0,7,0,01,0000,5,01,0080
6833,6833,0,7,0,01,0000,5,01,0080
6834,6834,0,7,0,01,0000,5,01,0080
6835,6835,0,7,0,01,0000,5,01,0080
6836,6836,0,7,0,01,0000,5,01,0080
6837,6837,0,7,0,01,0000,5,01,0080
6838,6838,0,7,0,01,0000,5,01,0080
6839,6839,0,7,0,01,0000,5,01,0080
6840,6840,0,7,0,01,0000,5,01,0080
6841,6841,0,7,0,01,0000,5,01,0080
6842,6842,0,7,0,01,0000,5,01,0080
6843,6843,0,7,0,01,0000,5,01,0080
6844,6844,0,7,0,01,0000,5,01,0080
6845,6845,0,7,0,01,0000,5,01,0080
6846,6846,0,7,0,01,0000,5,01,0080
6847,6847,0,7,0,01,0000,5,01,0080
6848,6848,0,7,0,01,0000,5,01,0080
6849,6849,0,7,0,01,0000,5,01,0080
6850,6850,0,7,0,01,0000,5,01,0080
6851,6851,0,7,0,01,0000,5,01,0080
6852,6852,0,7,0,01,0000,5,01,0080
6853,6853,0,7,0,01,0000,5,01,0080
6854,6854,0,7,0,01,0000,5,01,0080
6855,6855,0,7,0,01,0000,5,01,0080
6856,6856,0,7,0,01,0000,5,01,0080
6857,6857,0,7,0,01,0000,5,01,0080
6858,6858,0,7,0,01,0000,5,01,0080
6859,6859,0,7,0,01,0000,5,01,0080
6860,6860,0,7,0,01,0000,5,01,0080
6861,6861,0,7,0,01,0000,5,01,0080
6862,6862,0,7,0,01,0000,5,01,0080
6863,6863,0,7,0,01,0000,5,01,0080
6864,6864,0,7,0,01,0000,5,01,0080
6865,6865,0,7,0,01,0000,5,01,0080
6866,6866,0,7,0,01,0000,5,01,0080
6867,6867,0,7,0,01,0000,5,01,0080
6868,6868,0,7,0,01,0000,5,01,0080
6869,6869,0,7,0,01,0000,5,01,0080
6870,6870,0,7,0,01,0000,5,01,0080
6871,6871,0,7,0,01,0000,5,01,0080
6872,6872,0,7,0,01,0000,5,01,0080
6873,6873,0,7,0,01,0000,5,01,0080
6874,6874,0,7,0,01,0000,5,01,0080
6875,6875,0,7,0,01,0000,5,01,0080
6876,6876,0,7,0,01,0000,5,01,0080
6877,6877,0,7,0,01,0000,5,01,0080
6878,6878,0,7,0,01,0000,5,01,0080
6879,6879,0,7,0,01,0000,5,01,0080
6880,6880,0,7,0,01,0000,5,01,0080
6881,6881,0,7,0,01,0000,5,01,0080
6882,6882,0,7,0,01,0000,5,01,0080
6883,6883,0,7,0,01,0000,5,01,0080
6884,6884,0,7,0,01,0000,5,01,0080
6885,6885,0,7,0,01,0000,5,01,0080
6886,6886,0,7,0,01,0000,5,01,0080
6887,6887,0,7,0,01,0000,5,01,0080
6888,6888,0,7,0,01,0000,5,01,0080
6889,6889,0,7,0,01,0000,5,01,0080
6890,6890,0,7,0,01,0000,5,01,0080
6891,6891,0,7,0,01,0000,5,01,0080
6892,6892,0,7,0,01,0000,5,01,0080
6893,6893,0,7,0,01,0000,5,01,0080
6894,6894,0,7,0,01,0000,5,01,0080
6895,6895,0,7,0,01,0000,5,01,0080
6896,6896,0,7,0,01,0000,5,01,0080
6897,6897,0,7,0,01,0000,5,01,0080
6898,6898,0,7,0,01,0000,5,01,0080
6899,6899,0,7,0,01,0000,5,01,0080
6900,6900,0,7,0,01,0000,5,01,0080
6901,6901,0,7,0,01,0000,5,01,0080
6902,6902,0,7,0,01,0000,5,01,0080
6903,6903,0,7,0,01,0000,5,01,0080
6904,6904,0,7,0,01,0000,5,01,0080
6905,6905,0,7,0,01,0000,5,01,0080
6906,6906,0,7,0,01,0000,5,01,0080
6907,6907,0,7,0,01,0000,5,01,0080
6908,6908,0,7,0,01,0000,5,01,0080
6909,6909,0,7,0,01,0000,5,01,0080
6910,6910,0,7,0,01,0000,5,01,0080
6911,6911,0,7,0,01,0000,5,01,0080
6912,6912,0,7,0,01,0000,5,01,0080
6913,6913,0,7,0,01,0000,5,01,0080
6914,6914,0,7,0,01,0000,5,01,0080
6915,6915,0,7,0,01,0000,5,01,0080
6916,6916,0,7,0,01,0000,5,01,0080
6917,6917,0,7,0,01,0000,5,01,0080
6918,6918,0,7,0,01,0000,5,01,0080
6919,6919,0,7,0,01,0000,5,01,0080
6920,6920,0,7,0,01,0000,5,01,0080
6921,6921,0,7,0,01,0000,5,01,0080
6922,6922,0,7,0,01,0000,5,01,0080
6923,6923,0,7,0,01,0000,5,01,0080
6924,6924,0,7,0,01,0000,5,01,0080
6925,6925,0,7,0,01,0000,5,01,0080
6926,6926,0,7,0,01,0000,5,01,0080
6927,6927,0,7,0,01,0000,5,01,0080
6928,6928,0,7,0,01,0000,5,01,0080
6929,6929,0,7,0,01,0000,5,01,0080
6930,6930,0,7,0,01,0000,5,01,0080
6931,6931,0,7,0,01,0000,5,01,0080
6932,6932,0,7,0,01,0000,5,01,0080
6933,6933,0,7,0,01,0000,5,01,0080
6934,6934,0,7,0,01,0000,5,01,0080
6935,6935,0,7,0,01,0000,5,01,0080
6936,6936,0,7,0,01,0000,5,01,0080
6937,6937,0,7,0,01,0000,5,01,0080
6938,6938,0,7,0,01,0000,5,01,0080
6939,6939,0,7,0,01,0000,5,01,0080
6940,6940,0,7,0,01,0000,5,01,0080
6941,6941,0,7,0,01,0000,5,01,0080
6942,6942,0,7,0,01,0000,5,01,0080
6943,6943,0,7,0,01,0000,5,01,0080
6944,6944,0,7,0,01,0000,5,01,0080
6945,6945,0,7,0,01,0000,5,01,0080
6946,6946,0,7,0,01,0000,5,01,0080
6947,6947,0,7,0,01,0000,5,01,0080
6948,6948,0,7,0,01,0000,5,01,0080
6949,6949,0,7,0,01,0000,5,01,0080
6950,6950,0,7,0,01,0000,5,01,0080
6951,6951,0,7,0,01,0000,5,01,0080
6952,6952,0,7,0,01,0000,5,01,0080
6953,6953,0,7,0,01,0000,5,01,0080
6954,6954,0,7,0,01,0000,5,01,0080
6955,6955,0,7,0,01,0000,5,01,0080
6956,6956,0,7,0,01,0000,5,01,0080
6957,6957,0,7,0,01,0000,5,01,0080
6958,6958,0,7,0,01,0000,5,01,0080
6959,6959,0,7,0,01,0000,5,01,0080
6960,6960,0,7,0,01,0000,5,01,0080
6961,6961,0,7,0,01,0000,5,01,0080
6962,6962,0,7,0,01,0000,5,01,0080
6963,6963,0,7,0,01,0000,5,01,0080
6964,6964,0,7,0,01,0000,5,01,0080
6965,6965,0,7,0,01,0000,5,01,0080
6966,6966,0,7,0,01,0000,5,01,0080
6967,6967,0,7,0,01,0000,5,01,0080
6968,6968,0,7,0,01,0000,5,01,0080
6969,6969,0,7,0,01,0000,5,01,0080
6970,6970,0,7,0,01,0000,5,01,0080
6971,6971,0,7,0,01,0000,5,01,0080
6972,6972,0,7,0,01,0000,5,01,0080
6973,6973,0,7,0,01,0000,5,01,0080
6974,6974,0,7,0,01,0000,5,01,0080
6975,6975,0,7,0,01,0000,5,01,0080
6976,6976,0,7,0,01,0000,5,01,0080
6977,6977,0,7,0,01,0000,5,01,0080
6978,6978,0,7,0,01,0000,5,01,0080
6979,6979,0,7,0,01,0000,5,01,0080
6980,6980,0,7,0,01,0000,5,01,0080
6981,6981,0,7,0,01,0000,5,01,0080
6982,6982,0,7,0,01,0000,5,01,0080
6983,6983,0,7,0,01,0000,5,01,0080
6984,6984,0,7,0,01,0000,5,01,0080
6985,6985,0,7,0,01,0000,5,01,0080
6986,6986,0,7,0,01,0000,5,01,0080
6987,6987,0,7,0,01,0000,5,01,0080
6988,6988,0,7,0,01,0000,5,01,0080
6989,6989,0,7,0,01,0000,5,01,0080
6990,6990,0,7,0,01,0000,5,01,0080
6991,6991,0,7,0,01,0000,5,01,0080
6992,6992,0,7,0,01,0000,5,01,0080
6993,6993,0,7,0,01,0000,5,01,0080
6994,6994,0,7,0,01,0000,5,01,0080
6995,6995,0,7,0,01,0000,5,01,0080
6996,6996,0,7,0,01,0000,5,01,0080
6997,6997,0,7,0,01,0000,5,01,0080
6998,6998,0,7,0,01,0000,5,01,0080
6999,6999,0,7,0,01,0000,5,01,0080
7000,7000,0,7,0,01,0000,5,01,0080
7001,7001,0,7,0,01,0000,5,01,0080
7002,7002,0,7,0,01,0000,5,01,0080
7003,7003,0,7,0,01,0000,5,01,0080
7004,7004,0,7,0,01,0000,5,01,0080
7005,7005,0,7,0,01,0000,5,01,0080
7006,7006,0,7,0,01,0000,5,01,0080
7007,7007,0,7,0,01,0000,5,01,0080
7008,7008,0,7,0,01,0000,5,01,0080
7009,7009,0,7,0,01,0000,5,01,0080
7010,7010,0,7,0,01,0000,5,01,0080
7011,7011,0,7,0,01,0000,5,01,0080
7012,7012,0,7,0,01,0000,5,01,0080
7013,7013,0,7,0,01,0000,5,01,0080
7014,7014,0,7,0,01,0000,5,01,0080
7015,7015,0,7,0,01,0000,5,01,0080
7016,7016,0,7,0,01,0000,5,01,0080
7017,7017,0,7,0,01,0000,5,01,0080
7018,7018,0,7,0,01,0000,5,01,0080
7019,7019,0,7,0,01,0000,5,01,0080
7020,7020,0,7,0,01,0000,5,01,0080
7021,7021,0,7,0,01,0000,5,01,0080
7022,7022,0,7,0,01,0000,5,01,0080
7023,7023,0,7,0,01,0000,5,01,0080
7024,7024,0,7,0,01,0000,5,01,0080
7025,7025,0,7,0,01,0000,5,01,0080
7026,7026,0,7,0,01,0000,5,01,0080
7027,7027,0,7,0,01,0000,5,01,0080
7028,7028,0,7,0,01,0000,5,01,0080
7029,7029,0,7,0,01,0000,5,01,0080
7030,7030,0,7,0,01,0000,5,01,0080
7031,7031,0,7,0,01,0000,5,01,0080
7032,7032,0,7,0,01,0000,5,01,0080
7033,7033,0,7,0,01,0000,5,01,0080
7034,7034,0,7,0,01,0000,5,01,0080
7035,7035,0,7,0,01,0000,5,01,0080
7036,7036,0,7,0,01,0000,5,01,0080
7037,7037,0,7,0,01,0000,5,01,0080
7038,7038,0,7,0,01,0000,5,01,0080
7039,7039,0,7,0,01,0000,5,01,0080
7040,7040,0,7,0,01,0000,5,01,0080
7041,7041,0,7,0,01,0000,5,01,0080
7042,7042,0,7,0,01,0000,5,01,0080
7043,7043,0,7,0,01,0000,5,01,0080
7044,7044,0,7,0,01,0000,5,01,0080
7045,7045,0,7,0,01,0000,5,01,0080
7046,7046,0,7,0,01,0000,5,01,0080
7047,7047,0,7,0,01,0000,5,01,0080
7048,7048,0,7,0,01,0000,5,01,0080
7049,7049,0,7,0,01,0000,5,01,0080
7050,7050,0,7,0,01,0000,5,01,0080
7051,7051,0,7,0,01,0000,5,01,0080
7052,7052,0,7,0,01,0000,5,01,0080
7053,7053,0,7,0,01,0000,5,01,0080
7054,7054,0,7,0,01,0000,5,01,0080
7055,7055,0,7,0,01,0000,5,01,0080
7056,7056,0,7,0,01,0000,5,01,0080
7057,7057,0,7,0,01,0000,5,01,0080
